word,creole_word,creole_name,latlon,acrolect
kink,"pli, ne",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
kitchen,"kizin, lakizin",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
kite,"sèvolan , kap",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
knack,talan,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
knave,koken,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
kneecap,zo jenou,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
kneel down,mete ajenou v.,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
knife,kouto,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
knit,"brode, trikote",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
knot,ne,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
know,konnen,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
knowledge,"konesans, save",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
known,rekoni,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
knuckle,jwenti dwèt,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
that,konsa - like this,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
tie,kravat,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mash,kraze,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
sob,kriye,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
"corner, to squeeze",kwense (bare),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
leather,kwi (tchwi),Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
calabash bowl,kwi,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
thigh,kwis,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
scalp,kwit tèt,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
"cook, cooked",kwit,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
tripping,kwochèt,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
crookedly,kwochi,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
croak (frog sounds),kwòt-kwòt,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
kiosk,"kyòs,L~ Kreyol pronunciation ( el ) ( as in elevator )",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
labor,travay,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lace,lase,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lack,"mank,  manke",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
ladle,louch,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lake,lak,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lamb,mouton,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
landlord,pwopriyetè,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lane,"liy, bò lari",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
language,lang,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lard,"grès kochon, la",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
large,laj,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lash,kout fwèt,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lassitude,kò kraze,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
Latin,Laten,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
laugh,ri,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lawn,gazon,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lax,"neglijan, vag",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lay,"kouche, etann, blayi",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lazy,parese,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lease,"lwaye,  lwe",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
least,"mwens, mwenn",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
leave,"kite, lese, pati, sotu",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
leech,"sansi, vantouz",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
leek,poro,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
legal,legal,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
legal resident,legal rezidan,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
legible,lizib,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
leisure,"pastan, lwazi",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lemon,sitron,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lend,prete,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
length,longè,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
less,mwens,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lesson,leson,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
let,kite,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
letter,lèt,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
level,"nivo,  nivle",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lick,"niche, lanbe",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lid,"kouvèti, bouchon",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lie,"manti, boul",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
life,"lavi, vi",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lift,"leve, monte",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
light,"limyè, leje",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lightning,zeklè,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
light(weight),leze,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
like,"tankou, kon,  renmen",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lime,lacho,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
limit,v. limite,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
line,liy,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
link,"lyen,  relye",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lion,lyon,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lip,"pobouch, lèv",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
liqeur,likè,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
list,lis,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
listen,v. koute,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
literature,literati,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
little,"piti, enpe",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
little by little,bout pou bout,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
live,"viv, abite, rete",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lizard,"leza, zandolit",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lobster,roma,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
local,"lokal, peyi, natif-natal",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lock,"kadna,  kadnase, bloke",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lock (of hair),très,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lodge,"l`j,  ebèje, bay ladesant",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
loft,galata,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lone,sèl,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
long,lon,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
a long time,lon tan,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
look,rega  gade,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
loop,"riban ,  gade",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
loose,branlan,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
looter,piyajè,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lose,pèdi,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lottery,lotri,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lucid,"lisid, tèt klè",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lucre,magouyè,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lump,"mas, gro moso",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
lust,"konvwate,L",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
magic,"majik, sanp",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
madistrate,majistra,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
magnificent,manyifik,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mahogany,akajou,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
main,"prensipal, santral",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
maintain,mentni,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
major,adj prensipal,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
majority,majorite,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
male,mal,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
malice,malis,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
malign,nuizib,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
man,"mesye, moun, nèg, nonm",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mango,mango,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
manifold,manifoul,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mankind,"imanite, limanite",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mansion,"mansyo, gro kay",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
manual,adj manyèl,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
manuscript,maniskri,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
many,adj anpil,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
March,mas,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mark,"n mak, tach",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
market,mache,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
marriage,maryaj,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
marry,marye,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
marsh,marekaj,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
Martinique,Matia,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
master,v. metrize,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mate,n matlo,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
material,adj materyèl,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
maternity,matènite,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mathematics,matematik,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
matter,"matyè, problem",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mature,"mi, granmoun",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
May,me,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
maybe,petèt,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
me,mwen,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
meadow,preri,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
meal,"manje , repa",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mean,"adj move, fache",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
meaning,"siyifikasyon, sans",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
means,mwayen,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
measure,n mezi,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
medical,medikal,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
meet,n rankout,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
meeting,reinyon,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
member,"manm, manb",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
menace,n menas,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mend,"v rapyese , rakomode",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mental,mantal,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mention,mansyone,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
merchant,koèsan,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mercury,mèji,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mercy,pitye,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
merit,n merit,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
message,mesaj,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
middle,adv omilye,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
Middle East,Mwayennoryan,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
might,adv petèt,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
militia man,milisyen,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
million,milyon,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mind,lespri,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mine,n min,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
minister,pastè,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
minor,minè,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mint,mant,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
minute,minit,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
miracle,mirak,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mirror,"miwa, glas",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
misery,mizè,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
misfortune,malè,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
misguide,pedi,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
miss,make,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mission,misyon,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
missionary,misyonè,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mist,labrim,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mistake,erè,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mistress,"metrès, sou kote",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mistrust,n mefyans,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mix,n melanj,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mixed up,mele,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
mock,moke,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
model,modil,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
moderate,modere,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
moment,moman,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
Monday,lendi,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
money,"lajan, kòb",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
monger,pousè dife,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
monkey,makak,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
monster,mons,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
month,mwa,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
moon,lalin,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
more,adj plis,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
more than,"pi plis, pi gran pase",Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
morning,maten,Haitian Creole,"[-72.33179106730078, 18.946199616160314]",French
